,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2009-11-13-tulane.html,"Fri, Nov 13, 2009",REG,@,/cbb/schools/tulane/men/2010.html,Tulane,/cbb/conferences/cusa/men/2010.html,CUSA,-3.20,W,74,58,1,0,W 1,Avron B. Fogelman Arena,/cbb/schools/georgetown/men/2010.html
1,/cbb/boxscores/2009-11-17-georgetown.html,"Tue, Nov 17, 2009",REG,,/cbb/schools/temple/men/2010.html,Temple,/cbb/conferences/atlantic-10/men/2010.html,A-10,12.44,W,46,45,2,0,W 2,Verizon Center,/cbb/schools/georgetown/men/2010.html
2,/cbb/boxscores/2009-11-21-savannah-state.html,"Sat, Nov 21, 2009",REG,@,/cbb/schools/savannah-state/men/2010.html,Savannah State,/cbb/conferences/independent/men/2010.html,Ind,-12.90,W,63,44,3,0,W 3,Tiger Arena,/cbb/schools/georgetown/men/2010.html
3,/cbb/boxscores/2009-11-28-georgetown.html,"Sat, Nov 28, 2009",REG,,/cbb/schools/lafayette/men/2010.html,Lafayette,/cbb/conferences/patriot/men/2010.html,Patriot,-7.96,W,97,64,4,0,W 4,Verizon Center,/cbb/schools/georgetown/men/2010.html
4,/cbb/boxscores/2009-11-30-georgetown.html,"Mon, Nov 30, 2009",REG,,/cbb/schools/mount-st-marys/men/2010.html,Mount St. Mary's,/cbb/conferences/northeast/men/2010.html,NEC,-4.38,W,83,62,5,0,W 5,Verizon Center,/cbb/schools/georgetown/men/2010.html
5,/cbb/boxscores/2009-12-05-georgetown.html,"Sat, Dec 5, 2009",REG,,/cbb/schools/american/men/2010.html,American,/cbb/conferences/patriot/men/2010.html,Patriot,-11.47,W,73,46,6,0,W 6,Verizon Center,/cbb/schools/georgetown/men/2010.html
6,/cbb/boxscores/2009-12-08-butler.html,"Tue, Dec 8, 2009",REG,N,/cbb/schools/butler/men/2010.html,Butler,/cbb/conferences/horizon/men/2010.html,Horizon,14.37,W,72,65,7,0,W 7,Madison Square Garden (IV),/cbb/schools/georgetown/men/2010.html
7,/cbb/boxscores/2009-12-12-washington.html,"Sat, Dec 12, 2009",REG,N,/cbb/schools/washington/men/2010.html,Washington,/cbb/conferences/pac-10/men/2010.html,Pac-10,15.64,W,74,66,8,0,W 8,Honda Center,/cbb/schools/georgetown/men/2010.html
8,/cbb/boxscores/2009-12-19-georgetown.html,"Sat, Dec 19, 2009",REG,,/cbb/schools/old-dominion/men/2010.html,Old Dominion,/cbb/conferences/colonial/men/2010.html,CAA,11.39,L,57,61,8,1,L 1,Verizon Center,/cbb/schools/georgetown/men/2010.html
9,/cbb/boxscores/2009-12-23-georgetown.html,"Wed, Dec 23, 2009",REG,,/cbb/schools/harvard/men/2010.html,Harvard,/cbb/conferences/ivy/men/2010.html,Ivy,1.59,W,86,70,9,1,W 1,Verizon Center,/cbb/schools/georgetown/men/2010.html
10,/cbb/boxscores/2009-12-31-georgetown.html,"Thu, Dec 31, 2009",REG,,/cbb/schools/st-johns-ny/men/2010.html,St. John's (NY),/cbb/conferences/big-east/men/2010.html,Big East,9.23,W,66,59,10,1,W 2,Verizon Center,/cbb/schools/georgetown/men/2010.html
11,/cbb/boxscores/2010-01-03-depaul.html,"Sun, Jan 3, 2010",REG,@,/cbb/schools/depaul/men/2010.html,DePaul,/cbb/conferences/big-east/men/2010.html,Big East,1.61,W,67,50,11,1,W 3,Allstate Arena,/cbb/schools/georgetown/men/2010.html
12,/cbb/boxscores/2010-01-06-marquette.html,"Wed, Jan 6, 2010",REG,@,/cbb/schools/marquette/men/2010.html,Marquette,/cbb/conferences/big-east/men/2010.html,Big East,15.17,L,59,62,11,2,L 1,Bradley Center,/cbb/schools/georgetown/men/2010.html
13,/cbb/boxscores/2010-01-09-georgetown.html,"Sat, Jan 9, 2010",REG,,/cbb/schools/connecticut/men/2010.html,Connecticut,/cbb/conferences/big-east/men/2010.html,Big East,12.50,W,72,69,12,2,W 1,Verizon Center,/cbb/schools/georgetown/men/2010.html
14,/cbb/boxscores/2010-01-14-georgetown.html,"Thu, Jan 14, 2010",REG,,/cbb/schools/seton-hall/men/2010.html,Seton Hall,/cbb/conferences/big-east/men/2010.html,Big East,10.43,W,85,73,13,2,W 2,Verizon Center,/cbb/schools/georgetown/men/2010.html
15,/cbb/boxscores/2010-01-17-villanova.html,"Sun, Jan 17, 2010",REG,@,/cbb/schools/villanova/men/2010.html,Villanova,/cbb/conferences/big-east/men/2010.html,Big East,16.72,L,77,82,13,3,L 1,Wachovia Center,/cbb/schools/georgetown/men/2010.html
16,/cbb/boxscores/2010-01-20-pittsburgh.html,"Wed, Jan 20, 2010",REG,@,/cbb/schools/pittsburgh/men/2010.html,Pittsburgh,/cbb/conferences/big-east/men/2010.html,Big East,14.30,W,74,66,14,3,W 1,Petersen Events Center,/cbb/schools/georgetown/men/2010.html
17,/cbb/boxscores/2010-01-23-georgetown.html,"Sat, Jan 23, 2010",REG,,/cbb/schools/rutgers/men/2010.html,Rutgers,/cbb/conferences/big-east/men/2010.html,Big East,1.29,W,88,63,15,3,W 2,Verizon Center,/cbb/schools/georgetown/men/2010.html
18,/cbb/boxscores/2010-01-25-syracuse.html,"Mon, Jan 25, 2010",REG,@,/cbb/schools/syracuse/men/2010.html,Syracuse,/cbb/conferences/big-east/men/2010.html,Big East,21.72,L,56,73,15,4,L 1,Carrier Dome,/cbb/schools/georgetown/men/2010.html
19,/cbb/boxscores/2010-01-30-georgetown.html,"Sat, Jan 30, 2010",REG,,/cbb/schools/duke/men/2010.html,Duke,/cbb/conferences/acc/men/2010.html,ACC,25.21,W,89,77,16,4,W 1,Verizon Center,/cbb/schools/georgetown/men/2010.html
20,/cbb/boxscores/2010-02-03-georgetown.html,"Wed, Feb 3, 2010",REG,,/cbb/schools/south-florida/men/2010.html,South Florida,/cbb/conferences/big-east/men/2010.html,Big East,8.72,L,64,72,16,5,L 1,Verizon Center,/cbb/schools/georgetown/men/2010.html
21,/cbb/boxscores/2010-02-06-georgetown.html,"Sat, Feb 6, 2010",REG,,/cbb/schools/villanova/men/2010.html,Villanova,/cbb/conferences/big-east/men/2010.html,Big East,16.72,W,103,90,17,5,W 1,Verizon Center,/cbb/schools/georgetown/men/2010.html
22,/cbb/boxscores/2010-02-09-providence.html,"Tue, Feb 9, 2010",REG,@,/cbb/schools/providence/men/2010.html,Providence,/cbb/conferences/big-east/men/2010.html,Big East,7.04,W,79,70,18,5,W 2,Dunkin Donuts Center,/cbb/schools/georgetown/men/2010.html
23,/cbb/boxscores/2010-02-14-rutgers.html,"Sun, Feb 14, 2010",REG,@,/cbb/schools/rutgers/men/2010.html,Rutgers,/cbb/conferences/big-east/men/2010.html,Big East,1.29,L,68,71,18,6,L 1,Louis Brown Athletic Center,/cbb/schools/georgetown/men/2010.html
24,/cbb/boxscores/2010-02-18-georgetown.html,"Thu, Feb 18, 2010",REG,,/cbb/schools/syracuse/men/2010.html,Syracuse,/cbb/conferences/big-east/men/2010.html,Big East,21.72,L,71,75,18,7,L 2,Verizon Center,/cbb/schools/georgetown/men/2010.html
25,/cbb/boxscores/2010-02-23-louisville.html,"Tue, Feb 23, 2010",REG,@,/cbb/schools/louisville/men/2010.html,Louisville,/cbb/conferences/big-east/men/2010.html,Big East,14.08,W,70,60,19,7,W 1,Freedom Hall,/cbb/schools/georgetown/men/2010.html
26,/cbb/boxscores/2010-02-27-georgetown.html,"Sat, Feb 27, 2010",REG,,/cbb/schools/notre-dame/men/2010.html,Notre Dame,/cbb/conferences/big-east/men/2010.html,Big East,13.14,L,64,78,19,8,L 1,Verizon Center,/cbb/schools/georgetown/men/2010.html
27,/cbb/boxscores/2010-03-01-west-virginia.html,"Mon, Mar 1, 2010",REG,@,/cbb/schools/west-virginia/men/2010.html,West Virginia,/cbb/conferences/big-east/men/2010.html,Big East,19.16,L,68,81,19,9,L 2,WVU Coliseum,/cbb/schools/georgetown/men/2010.html
28,/cbb/boxscores/2010-03-06-georgetown.html,"Sat, Mar 6, 2010",REG,,/cbb/schools/cincinnati/men/2010.html,Cincinnati,/cbb/conferences/big-east/men/2010.html,Big East,9.98,W,74,47,20,9,W 1,Verizon Center,/cbb/schools/georgetown/men/2010.html
29,/cbb/boxscores/2010-03-10-south-florida.html,"Wed, Mar 10, 2010",CTOURN,N,/cbb/schools/south-florida/men/2010.html,South Florida,/cbb/conferences/big-east/men/2010.html,Big East,8.72,W,69,49,21,9,W 2,Madison Square Garden (IV),/cbb/schools/georgetown/men/2010.html
30,/cbb/boxscores/2010-03-11-syracuse.html,"Thu, Mar 11, 2010",CTOURN,N,/cbb/schools/syracuse/men/2010.html,Syracuse,/cbb/conferences/big-east/men/2010.html,Big East,21.72,W,91,84,22,9,W 3,Madison Square Garden (IV),/cbb/schools/georgetown/men/2010.html
31,/cbb/boxscores/2010-03-12-marquette.html,"Fri, Mar 12, 2010",CTOURN,N,/cbb/schools/marquette/men/2010.html,Marquette,/cbb/conferences/big-east/men/2010.html,Big East,15.17,W,80,57,23,9,W 4,Madison Square Garden (IV),/cbb/schools/georgetown/men/2010.html
32,/cbb/boxscores/2010-03-13-georgetown.html,"Sat, Mar 13, 2010",CTOURN,N,/cbb/schools/west-virginia/men/2010.html,West Virginia,/cbb/conferences/big-east/men/2010.html,Big East,19.16,L,58,60,23,10,L 1,Madison Square Garden (IV),/cbb/schools/georgetown/men/2010.html
33,/cbb/boxscores/2010-03-18-georgetown.html,"Thu, Mar 18, 2010",NCAA,N,/cbb/schools/ohio/men/2010.html,Ohio,/cbb/conferences/mac/men/2010.html,MAC,4.56,L,83,97,23,11,L 2,Dunkin Donuts Center,/cbb/schools/georgetown/men/2010.html
