,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
0,/cbb/boxscores/2012-11-09-davidson.html,"Fri, Nov 9, 2012",REG,Emory,,W,93,67,1,0,W 1,Belk Arena,/cbb/schools/davidson/men/2013.html,,,,,
1,/cbb/boxscores/2012-11-13-new-mexico.html,"Tue, Nov 13, 2012",REG,New Mexico,MWC,L,81,86,1,1,L 1,,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/new-mexico/men/2013.html,/cbb/conferences/mwc/men/2013.html,13.24,
2,/cbb/boxscores/2012-11-17-milwaukee.html,"Sat, Nov 17, 2012",REG,Milwaukee,Horizon,L,68,73,1,2,L 2,Klotsche Center,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/milwaukee/men/2013.html,/cbb/conferences/horizon/men/2013.html,-10.31,
3,/cbb/boxscores/2012-11-22-davidson.html,"Thu, Nov 22, 2012",REG,Vanderbilt,SEC,W,75,62,2,2,W 1,State Farm Field House,/cbb/schools/davidson/men/2013.html,N,/cbb/schools/vanderbilt/men/2013.html,/cbb/conferences/sec/men/2013.html,6.26,
4,/cbb/boxscores/2012-11-23-davidson.html,"Fri, Nov 23, 2012",REG,West Virginia,Big 12,W,63,60,3,2,W 2,State Farm Field House,/cbb/schools/davidson/men/2013.html,N,/cbb/schools/west-virginia/men/2013.html,/cbb/conferences/big-12/men/2013.html,4.61,
5,/cbb/boxscores/2012-11-25-davidson.html,"Sun, Nov 25, 2012",REG,Gonzaga,WCC,L,67,81,3,3,L 1,State Farm Field House,/cbb/schools/davidson/men/2013.html,N,/cbb/schools/gonzaga/men/2013.html,/cbb/conferences/wcc/men/2013.html,20.44,
6,/cbb/boxscores/2012-12-01-chattanooga.html,"Sat, Dec 1, 2012",REG,Chattanooga,Southern,W,81,55,4,3,W 1,McKenzie Arena,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/chattanooga/men/2013.html,/cbb/conferences/southern/men/2013.html,-10.43,
7,/cbb/boxscores/2012-12-05-davidson.html,"Wed, Dec 5, 2012",REG,Charlotte,A-10,L,69,73,4,4,L 1,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/charlotte/men/2013.html,/cbb/conferences/atlantic-10/men/2013.html,2.72,
8,/cbb/boxscores/2012-12-08-davidson.html,"Sat, Dec 8, 2012",REG,Wofford,Southern,W,63,56,5,4,W 1,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/wofford/men/2013.html,/cbb/conferences/southern/men/2013.html,-6.71,
9,/cbb/boxscores/2012-12-15-davidson.html,"Sat, Dec 15, 2012",REG,UNC Wilmington,CAA,W,77,61,6,4,W 2,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/north-carolina-wilmington/men/2013.html,/cbb/conferences/colonial/men/2013.html,-10.07,
10,/cbb/boxscores/2012-12-22-drexel.html,"Sat, Dec 22, 2012",REG,Drexel,CAA,L,58,69,6,5,L 1,Daskalakis Athletic Center,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/drexel/men/2013.html,/cbb/conferences/colonial/men/2013.html,-1.06,
11,/cbb/boxscores/2012-12-29-richmond.html,"Sat, Dec 29, 2012",REG,Richmond,A-10,W,70,64,7,5,W 1,Robins Center,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/richmond/men/2013.html,/cbb/conferences/atlantic-10/men/2013.html,6.92,
12,/cbb/boxscores/2013-01-02-davidson.html,"Wed, Jan 2, 2013",REG,Duke,ACC,L,50,67,7,6,L 1,Times Warner Cable Arena,/cbb/schools/davidson/men/2013.html,N,/cbb/schools/duke/men/2013.html,/cbb/conferences/acc/men/2013.html,21.46,
13,/cbb/boxscores/2013-01-05-davidson.html,"Sat, Jan 5, 2013",REG,UNC Greensboro,Southern,W,85,53,8,6,W 1,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/north-carolina-greensboro/men/2013.html,/cbb/conferences/southern/men/2013.html,-9.38,
14,/cbb/boxscores/2013-01-12-furman.html,"Sat, Jan 12, 2013",REG,Furman,Southern,W,81,73,9,6,W 2,Timmons Arena,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/furman/men/2013.html,/cbb/conferences/southern/men/2013.html,-17.42,
15,/cbb/boxscores/2013-01-14-georgia-southern.html,"Mon, Jan 14, 2013",REG,Georgia Southern,Southern,L,57,70,9,7,L 1,Hanner Fieldhouse,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/georgia-southern/men/2013.html,/cbb/conferences/southern/men/2013.html,-9.62,
16,/cbb/boxscores/2013-01-17-davidson.html,"Thu, Jan 17, 2013",REG,The Citadel,Southern,W,70,38,10,7,W 1,McAlister Field House,/cbb/schools/davidson/men/2013.html,,/cbb/schools/citadel/men/2013.html,/cbb/conferences/southern/men/2013.html,-16.96,
17,/cbb/boxscores/2013-01-19-davidson.html,"Sat, Jan 19, 2013",REG,College of Charleston,Southern,W,77,68,11,7,W 2,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/college-of-charleston/men/2013.html,/cbb/conferences/southern/men/2013.html,0.20,
18,/cbb/boxscores/2013-01-24-western-carolina.html,"Thu, Jan 24, 2013",REG,Western Carolina,Southern,W,79,74,12,7,W 3,Ramsey Center,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/western-carolina/men/2013.html,/cbb/conferences/southern/men/2013.html,-6.42,
19,/cbb/boxscores/2013-01-26-appalachian-state.html,"Sat, Jan 26, 2013",REG,Appalachian State,Southern,W,79,56,13,7,W 4,George M. Holmes Convocation Center,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/appalachian-state/men/2013.html,/cbb/conferences/southern/men/2013.html,-7.88,
20,/cbb/boxscores/2013-01-31-davidson.html,"Thu, Jan 31, 2013",REG,Samford,Southern,W,71,51,14,7,W 5,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/samford/men/2013.html,/cbb/conferences/southern/men/2013.html,-10.02,
21,/cbb/boxscores/2013-02-02-wofford.html,"Sat, Feb 2, 2013",REG,Wofford,Southern,W,68,57,15,7,W 6,Benjamin Johnson Arena,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/wofford/men/2013.html,/cbb/conferences/southern/men/2013.html,-6.71,
22,/cbb/boxscores/2013-02-07-davidson.html,"Thu, Feb 7, 2013",REG,Western Carolina,Southern,W,73,59,16,7,W 7,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/western-carolina/men/2013.html,/cbb/conferences/southern/men/2013.html,-6.42,
23,/cbb/boxscores/2013-02-09-davidson.html,"Sat, Feb 9, 2013",REG,Appalachian State,Southern,W,87,52,17,7,W 8,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/appalachian-state/men/2013.html,/cbb/conferences/southern/men/2013.html,-7.88,
24,/cbb/boxscores/2013-02-14-college-of-charleston.html,"Thu, Feb 14, 2013",REG,College of Charleston,Southern,W,75,59,18,7,W 9,Carolina First Arena,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/college-of-charleston/men/2013.html,/cbb/conferences/southern/men/2013.html,0.20,
25,/cbb/boxscores/2013-02-16-citadel.html,"Sat, Feb 16, 2013",REG,The Citadel,Southern,W,72,57,19,7,W 10,McAlister Field House,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/citadel/men/2013.html,/cbb/conferences/southern/men/2013.html,-16.96,
26,/cbb/boxscores/2013-02-20-davidson.html,"Wed, Feb 20, 2013",REG,Furman,Southern,W,73,36,20,7,W 11,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/furman/men/2013.html,/cbb/conferences/southern/men/2013.html,-17.42,
27,/cbb/boxscores/2013-02-23-davidson.html,"Sat, Feb 23, 2013",REG,Montana,Big Sky,W,93,87,21,7,W 12,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/montana/men/2013.html,/cbb/conferences/big-sky/men/2013.html,-1.19,OT
28,/cbb/boxscores/2013-02-27-elon.html,"Wed, Feb 27, 2013",REG,Elon,Southern,W,69,63,22,7,W 13,Alumni Gym,/cbb/schools/davidson/men/2013.html,@,/cbb/schools/elon/men/2013.html,/cbb/conferences/southern/men/2013.html,-3.55,
29,/cbb/boxscores/2013-03-02-davidson.html,"Sat, Mar 2, 2013",REG,Georgia Southern,Southern,W,83,48,23,7,W 14,Belk Arena,/cbb/schools/davidson/men/2013.html,,/cbb/schools/georgia-southern/men/2013.html,/cbb/conferences/southern/men/2013.html,-9.62,
30,/cbb/boxscores/2013-03-09-davidson.html,"Sat, Mar 9, 2013",CTOURN,Georgia Southern,Southern,W,86,59,24,7,W 15,Asheville Civic Center,/cbb/schools/davidson/men/2013.html,N,/cbb/schools/georgia-southern/men/2013.html,/cbb/conferences/southern/men/2013.html,-9.62,
31,/cbb/boxscores/2013-03-10-appalachian-state.html,"Sun, Mar 10, 2013",CTOURN,Appalachian State,Southern,W,65,62,25,7,W 16,Asheville Civic Center,/cbb/schools/davidson/men/2013.html,N,/cbb/schools/appalachian-state/men/2013.html,/cbb/conferences/southern/men/2013.html,-7.88,
32,/cbb/boxscores/2013-03-11-college-of-charleston.html,"Mon, Mar 11, 2013",CTOURN,College of Charleston,Southern,W,74,55,26,7,W 17,Asheville Civic Center,/cbb/schools/davidson/men/2013.html,N,/cbb/schools/college-of-charleston/men/2013.html,/cbb/conferences/southern/men/2013.html,0.20,
33,/cbb/boxscores/2013-03-21-davidson.html,"Thu, Mar 21, 2013",NCAA,Marquette,Big East,L,58,59,26,8,L 1,Rupp Arena,/cbb/schools/davidson/men/2013.html,N,/cbb/schools/marquette/men/2013.html,/cbb/conferences/big-east/men/2013.html,14.05,
