,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2012-11-09-virginia-commonwealth.html,"Fri, Nov 9, 2012",REG,@,/cbb/schools/virginia-commonwealth/men/2013.html,Virginia Commonwealth,/cbb/conferences/atlantic-10/men/2013.html,A-10,16.97,L,57,80,0,1,L 1,Alltel Pavilion at the Stuart C. Siegel Center,/cbb/schools/florida-gulf-coast/men/2013.html,
1,/cbb/boxscores/2012-11-13-florida-gulf-coast.html,"Tue, Nov 13, 2012",REG,,/cbb/schools/miami-fl/men/2013.html,Miami (FL),/cbb/conferences/acc/men/2013.html,ACC,16.98,W,63,51,1,1,W 1,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
2,/cbb/boxscores/2012-11-15-florida-gulf-coast.html,"Thu, Nov 15, 2012",REG,,,Ave Maria,,,,W,86,54,2,1,W 2,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
3,/cbb/boxscores/2012-11-18-duke.html,"Sun, Nov 18, 2012",REG,@,/cbb/schools/duke/men/2013.html,Duke,/cbb/conferences/acc/men/2013.html,ACC,21.46,L,67,88,2,2,L 1,Cameron Indoor Stadium,/cbb/schools/florida-gulf-coast/men/2013.html,
4,/cbb/boxscores/2012-11-21-florida-gulf-coast.html,"Wed, Nov 21, 2012",REG,,/cbb/schools/alcorn-state/men/2013.html,Alcorn State,/cbb/conferences/swac/men/2013.html,SWAC,-14.27,W,50,48,3,2,W 1,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
5,/cbb/boxscores/2012-11-22-florida-gulf-coast.html,"Thu, Nov 22, 2012",REG,,/cbb/schools/toledo/men/2013.html,Toledo,/cbb/conferences/mac/men/2013.html,MAC,-2.42,W,72,66,4,2,W 2,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
6,/cbb/boxscores/2012-11-24-st-johns-ny.html,"Sat, Nov 24, 2012",REG,@,/cbb/schools/st-johns-ny/men/2013.html,St. John's (NY),/cbb/conferences/big-east/men/2013.html,Big East,5.82,L,68,79,4,3,L 1,Carnesecca Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
7,/cbb/boxscores/2012-11-28-samford.html,"Wed, Nov 28, 2012",REG,@,/cbb/schools/samford/men/2013.html,Samford,/cbb/conferences/southern/men/2013.html,Southern,-10.02,W,86,62,5,3,W 1,Pete Hanna Center,/cbb/schools/florida-gulf-coast/men/2013.html,
8,/cbb/boxscores/2012-12-01-florida-gulf-coast.html,"Sat, Dec 1, 2012",REG,,/cbb/schools/loyola-md/men/2013.html,Loyola (MD),/cbb/conferences/maac/men/2013.html,MAAC,1.35,W,65,50,6,3,W 2,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
9,/cbb/boxscores/2012-12-04-iowa-state.html,"Tue, Dec 4, 2012",REG,@,/cbb/schools/iowa-state/men/2013.html,Iowa State,/cbb/conferences/big-12/men/2013.html,Big 12,14.50,L,72,83,6,4,L 1,James H. Hilton Coliseum,/cbb/schools/florida-gulf-coast/men/2013.html,
10,/cbb/boxscores/2012-12-13-florida-gulf-coast.html,"Thu, Dec 13, 2012",REG,,/cbb/schools/florida-international/men/2013.html,Florida International,/cbb/conferences/sun-belt/men/2013.html,Sun Belt,-2.05,W,76,73,7,4,W 1,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
11,/cbb/boxscores/2012-12-18-florida-gulf-coast.html,"Tue, Dec 18, 2012",REG,,,Southeastern,,,,W,86,60,8,4,W 2,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
12,/cbb/boxscores/2012-12-22-maine.html,"Sat, Dec 22, 2012",REG,@,/cbb/schools/maine/men/2013.html,Maine,/cbb/conferences/america-east/men/2013.html,AEC,-9.55,L,78,84,8,5,L 1,Alfond Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
13,/cbb/boxscores/2012-12-31-kennesaw-state.html,"Mon, Dec 31, 2012",REG,@,/cbb/schools/kennesaw-state/men/2013.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-15.13,W,68,59,9,5,W 1,KSU Convocation Center,/cbb/schools/florida-gulf-coast/men/2013.html,
14,/cbb/boxscores/2013-01-02-mercer.html,"Wed, Jan 2, 2013",REG,@,/cbb/schools/mercer/men/2013.html,Mercer,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,0.94,L,70,77,9,6,L 1,University Center,/cbb/schools/florida-gulf-coast/men/2013.html,OT
15,/cbb/boxscores/2013-01-05-florida-gulf-coast.html,"Sat, Jan 5, 2013",REG,,/cbb/schools/jacksonville/men/2013.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-10.20,W,78,55,10,6,W 1,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
16,/cbb/boxscores/2013-01-07-florida-gulf-coast.html,"Mon, Jan 7, 2013",REG,,/cbb/schools/north-florida/men/2013.html,North Florida,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-7.09,W,75,73,11,6,W 2,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
17,/cbb/boxscores/2013-01-10-south-carolina-upstate.html,"Thu, Jan 10, 2013",REG,@,/cbb/schools/south-carolina-upstate/men/2013.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-3.33,W,72,71,12,6,W 3,G.B. Hodge Center,/cbb/schools/florida-gulf-coast/men/2013.html,OT
18,/cbb/boxscores/2013-01-12-east-tennessee-state.html,"Sat, Jan 12, 2013",REG,@,/cbb/schools/east-tennessee-state/men/2013.html,East Tennessee State,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-11.53,L,75,85,12,7,L 1,Memorial Center,/cbb/schools/florida-gulf-coast/men/2013.html,
19,/cbb/boxscores/2013-01-17-florida-gulf-coast.html,"Thu, Jan 17, 2013",REG,,/cbb/schools/lipscomb/men/2013.html,Lipscomb,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-11.41,L,78,87,12,8,L 2,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,OT
20,/cbb/boxscores/2013-01-19-florida-gulf-coast.html,"Sat, Jan 19, 2013",REG,,/cbb/schools/northern-kentucky/men/2013.html,Northern Kentucky,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-7.55,W,73,54,13,8,W 1,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
21,/cbb/boxscores/2013-01-25-florida-gulf-coast.html,"Fri, Jan 25, 2013",REG,,/cbb/schools/stetson/men/2013.html,Stetson,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-6.13,W,96,65,14,8,W 2,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
22,/cbb/boxscores/2013-01-31-north-florida.html,"Thu, Jan 31, 2013",REG,@,/cbb/schools/north-florida/men/2013.html,North Florida,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-7.09,W,89,75,15,8,W 3,UNF Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
23,/cbb/boxscores/2013-02-02-jacksonville.html,"Sat, Feb 2, 2013",REG,@,/cbb/schools/jacksonville/men/2013.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-10.20,W,81,78,16,8,W 4,Jacksonville Veteran's Memorial Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
24,/cbb/boxscores/2013-02-07-florida-gulf-coast.html,"Thu, Feb 7, 2013",REG,,/cbb/schools/east-tennessee-state/men/2013.html,East Tennessee State,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-11.53,W,67,43,17,8,W 5,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
25,/cbb/boxscores/2013-02-09-florida-gulf-coast.html,"Sat, Feb 9, 2013",REG,,/cbb/schools/south-carolina-upstate/men/2013.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-3.33,W,74,49,18,8,W 6,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
26,/cbb/boxscores/2013-02-14-northern-kentucky.html,"Thu, Feb 14, 2013",REG,@,/cbb/schools/northern-kentucky/men/2013.html,Northern Kentucky,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-7.55,W,60,53,19,8,W 7,The Bank of Kentucky Center,/cbb/schools/florida-gulf-coast/men/2013.html,
27,/cbb/boxscores/2013-02-16-lipscomb.html,"Sat, Feb 16, 2013",REG,@,/cbb/schools/lipscomb/men/2013.html,Lipscomb,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-11.41,L,74,84,19,9,L 1,Allen Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
28,/cbb/boxscores/2013-02-22-stetson.html,"Fri, Feb 22, 2013",REG,@,/cbb/schools/stetson/men/2013.html,Stetson,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-6.13,L,71,80,19,10,L 2,Edmunds Center,/cbb/schools/florida-gulf-coast/men/2013.html,
29,/cbb/boxscores/2013-02-28-florida-gulf-coast.html,"Thu, Feb 28, 2013",REG,,/cbb/schools/mercer/men/2013.html,Mercer,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,0.94,W,60,57,20,10,W 1,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
30,/cbb/boxscores/2013-03-02-florida-gulf-coast.html,"Sat, Mar 2, 2013",REG,,/cbb/schools/kennesaw-state/men/2013.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-15.13,W,67,49,21,10,W 2,Alico Arena,/cbb/schools/florida-gulf-coast/men/2013.html,
31,/cbb/boxscores/2013-03-06-florida-gulf-coast.html,"Wed, Mar 6, 2013",CTOURN,N,/cbb/schools/north-florida/men/2013.html,North Florida,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-7.09,W,73,63,22,10,W 3,University Center,/cbb/schools/florida-gulf-coast/men/2013.html,
32,/cbb/boxscores/2013-03-08-florida-gulf-coast.html,"Fri, Mar 8, 2013",CTOURN,N,/cbb/schools/stetson/men/2013.html,Stetson,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-6.13,W,72,58,23,10,W 4,University Center,/cbb/schools/florida-gulf-coast/men/2013.html,
33,/cbb/boxscores/2013-03-09-florida-gulf-coast.html,"Sat, Mar 9, 2013",CTOURN,N,/cbb/schools/mercer/men/2013.html,Mercer,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,0.94,W,88,75,24,10,W 5,University Center,/cbb/schools/florida-gulf-coast/men/2013.html,
34,/cbb/boxscores/2013-03-22-florida-gulf-coast.html,"Fri, Mar 22, 2013",NCAA,N,/cbb/schools/georgetown/men/2013.html,Georgetown,/cbb/conferences/big-east/men/2013.html,Big East,15.86,W,78,68,25,10,W 6,Wells Fargo Center,/cbb/schools/florida-gulf-coast/men/2013.html,
35,/cbb/boxscores/2013-03-24-florida-gulf-coast.html,"Sun, Mar 24, 2013",NCAA,N,/cbb/schools/san-diego-state/men/2013.html,San Diego State,/cbb/conferences/mwc/men/2013.html,MWC,12.95,W,81,71,26,10,W 7,Wells Fargo Center,/cbb/schools/florida-gulf-coast/men/2013.html,
36,/cbb/boxscores/2013-03-29-florida.html,"Fri, Mar 29, 2013",NCAA,N,/cbb/schools/florida/men/2013.html,Florida,/cbb/conferences/sec/men/2013.html,SEC,23.88,L,50,62,26,11,L 1,Cowboy's Stadium,/cbb/schools/florida-gulf-coast/men/2013.html,
